Rating,Current Ratio,Debt/Equity Ratio,Gross Margin,EBITDA Margin,Net Profit Margin,Asset Turnover,ROE - Return On Equity,Return On Tangible Equity,ROI - Return On Investment,Operating Cash Flow Per Share,Free Cash Flow Per Share,Year Month Day,Rating Agency_DBRS,Rating Agency_Egan-Jones Ratings Company,Rating Agency_Fitch Ratings,Rating Agency_HR Ratings de Mexico S.A. de C.V.,"Rating Agency_Japan Credit Rating Agency,Ltd.",Rating Agency_Moody's Investors Service,Rating Agency_Standard & Poor's Ratings Services,Sector_BusEq,Sector_Chems,Sector_Durbl,Sector_Enrgy,Sector_Hlth,Sector_Manuf,Sector_Money,Sector_NoDur,Sector_Other,Sector_Shops,Sector_Telcm,Sector_Utils
0,0.02772705954533522,0.8834536451264877,0.6183345410370623,0.5755671467660646,0.6587898963616602,0.5743186523489628,0.6155569720852498,0.5873471397989454,0.6186104161861042,0.24184232106088446,0.5418775311604066,20150930,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.02772705954533522,0.8834536451264877,0.6183345410370623,0.5755671467660646,0.6587898963616602,0.5743186523489628,0.6155569720852498,0.5873471397989454,0.6186104161861042,0.24184232106088446,0.5418775311604066,20150923,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1,0.02772705954533522,0.8834536451264877,0.6183345410370623,0.5755671467660646,0.6587898963616602,0.5743186523489628,0.6155569720852498,0.5873471397989454,0.6186104161861042,0.24184232106088446,0.5418775311604066,20151001,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1,0.03502753532987827,0.8837106807726421,0.6397354063212634,0.5867038440908721,0.6665621805598763,0.3321347172236808,0.6157400709670081,0.5889303373901683,0.6194429236944293,0.2397664075210503,0.5407676481259713,20151218,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1,0.0595807314634283,0.8836484908601218,0.6132925555721318,0.5889309054821303,0.6718701588782733,0.5971042046389019,0.6163099451260833,0.5873976789071673,0.626039293760393,0.24598049433728592,0.5473426354898313,20150729,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2,0.023966208383600925,0.8845872766755443,0.8298682892521472,0.6600272450434908,0.6876729992710674,0.19513919891239956,0.6166763068538533,0.5907565803219821,0.6220210487202106,0.24455112854038435,0.5463124492719277,20150116,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2,0.023966208383600925,0.8845872766755443,0.8298682892521472,0.6600272450434908,0.6876729992710674,0.19513919891239956,0.6166763068538533,0.5907565803219821,0.6220210487202106,0.24455112854038435,0.5463124492719277,20150526,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2,0.06938254198142288,0.8846720156788145,0.7294154003537862,0.6064220503795397,0.6551537483103129,0.2606095077151802,0.6153604991858902,0.5865768471569284,0.6152295661522957,0.2444804500293557,0.5483895999848996,20150511,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2,0.06938254198142288,0.8846720156788145,0.7294154003537862,0.6064220503795397,0.6551537483103129,0.2606095077151802,0.6153604991858902,0.5865768471569284,0.6152295661522957,0.2444804500293557,0.5483895999848996,20150618,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0.03914824832826479,0.8837241742445004,0.6172135078110015,0.5833000674792186,0.6706585825534586,0.5886552493217911,0.616645077129058,0.5930892182580455,0.6299870837998709,0.2470572707439422,0.5513039867283828,20151106,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,0.03914824832826479,0.8837241742445004,0.6172135078110015,0.5833000674792186,0.6706585825534586,0.5886552493217911,0.616645077129058,0.5930892182580455,0.6299870837998709,0.2470572707439422,0.5513039867283828,20151124,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2,0.04354918160929033,0.8834337947301095,0.5961637646256474,0.5683661192528345,0.6580321092954109,0.7879992153927529,0.6157604681201296,0.5871520066372632,0.6217185212171853,0.24658715155694855,0.5522276308862916,20150430,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,0.04354918160929033,0.8834337947301095,0.5961637646256474,0.5683661192528345,0.6580321092954109,0.7879992153927529,0.6157604681201296,0.5871520066372632,0.6217185212171853,0.24658715155694855,0.5522276308862916,20150710,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,0.0607370088402125,0.8834728958130056,0.556693165107308,0.5753059119705167,0.6642760476690006,0.7749132947104016,0.6162316576605656,0.5879788284556178,0.6279457037794571,0.24505123255023864,0.5485280207715072,20150127,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2,0.07349735560543805,0.883514275793371,0.6800601010208649,0.5843273953268787,0.641265873360631,0.3814171450956688,0.6149683786739129,0.5853604157475377,0.6102472261024723,0.2508535634954058,0.5576692456276858,20150428,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2,0.07349735560543805,0.883514275793371,0.6800601010208649,0.5843273953268787,0.641265873360631,0.3814171450956688,0.6149683786739129,0.5853604157475377,0.6102472261024723,0.2508535634954058,0.5576692456276858,20150507,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,0.02300756004825688,0.8838510128799686,0.6694896741331173,0.580372105870692,0.6637427901038622,0.8100217296812318,0.6171629308960084,0.5880087244170863,0.6342039063420392,0.24516367563596606,0.5464848460697934,20150729,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2,0.04918013444674192,0.884165080933844,0.5757123675965985,0.577794208157323,0.6617363730381064,0.6584776049261329,0.6166680211935821,0.5797967635143279,0.6245268212452683,0.27297459883921255,0.590212811472986,20150227,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2,0.04918013444674192,0.884165080933844,0.5757123675965985,0.577794208157323,0.6617363730381064,0.6584776049261329,0.6166680211935821,0.5797967635143279,0.6245268212452683,0.27297459883921255,0.590212811472986,20150427,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2,0.04918013444674192,0.884165080933844,0.5757123675965985,0.577794208157323,0.6617363730381064,0.6584776049261329,0.6166680211935821,0.5797967635143279,0.6245268212452683,0.27297459883921255,0.590212811472986,20151102,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2,0.04918013444674192,0.884165080933844,0.5757123675965985,0.577794208157323,0.6617363730381064,0.6584776049261329,0.6166680211935821,0.5797967635143279,0.6245268212452683,0.27297459883921255,0.590212811472986,20151103,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,0.05857783782029916,0.8850073734327332,0.555500202467978,0.5717932231584724,0.6584747036139631,0.6433615461615148,0.6163035505202011,0.5874457123933213,0.6192757786927579,0.24496208124655477,0.546696671818996,20150319,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0.04877602730230459,0.8839310741463279,0.805531638285629,0.6044809414463294,0.6778626052895933,0.1889624939664611,0.6158556220418457,0.5870081738913427,0.619494898694949,0.24762269883217147,0.5507012271212461,20150331,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0.04877602730230459,0.8839310741463279,0.805531638285629,0.6044809414463294,0.6778626052895933,0.1889624939664611,0.6158556220418457,0.5870081738913427,0.619494898694949,0.24762269883217147,0.5507012271212461,20150309,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.04877602730230459,0.8839310741463279,0.805531638285629,0.6044809414463294,0.6778626052895933,0.1889624939664611,0.6158556220418457,0.5870081738913427,0.619494898694949,0.24762269883217147,0.5507012271212461,20150601,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.04877602730230459,0.8839310741463279,0.805531638285629,0.6044809414463294,0.6778626052895933,0.1889624939664611,0.6158556220418457,0.5870081738913427,0.619494898694949,0.24762269883217147,0.5507012271212461,20150904,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.04877602730230459,0.8839310741463279,0.805531638285629,0.6044809414463294,0.6778626052895933,0.1889624939664611,0.6158556220418457,0.5870081738913427,0.619494898694949,0.24762269883217147,0.5507012271212461,20151130,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0908002206366015,0.8837264531419698,0.6970844611154919,0.5937806653500391,0.6739565172762364,0.5143599060830993,0.616201428117716,0.5744204138509617,0.6239787737397878,0.24710171253496782,0.5523673100436864,20150202,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0.0908002206366015,0.8837264531419698,0.6970844611154919,0.5937806653500391,0.6739565172762364,0.5143599060830993,0.616201428117716,0.5744204138509617,0.6239787737397878,0.24710171253496782,0.5523673100436864,20150203,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0.0908002206366015,0.8837264531419698,0.6970844611154919,0.5937806653500391,0.6739565172762364,0.5143599060830993,0.616201428117716,0.5744204138509617,0.6239787737397878,0.24710171253496782,0.5523673100436864,20150421,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0.0908002206366015,0.8837264531419698,0.6970844611154919,0.5937806653500391,0.6739565172762364,0.5143599060830993,0.616201428117716,0.5744204138509617,0.6239787737397878,0.24710171253496782,0.5523673100436864,20150729,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0.0908002206366015,0.8837264531419698,0.6970844611154919,0.5937806653500391,0.6739565172762364,0.5143599060830993,0.616201428117716,0.5744204138509617,0.6239787737397878,0.24710171253496782,0.5523673100436864,20151021,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0.06064556853745661,0.8840834004508618,0.6809536241768078,0.5936203095145698,0.6861465455489785,0.5676411744565277,0.6168284055607711,0.6086776343196435,0.6272131037721311,0.24014041464191027,0.5408674788751004,20150210,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0.06064556853745661,0.8840834004508618,0.6809536241768078,0.5936203095145698,0.6861465455489785,0.5676411744565277,0.6168284055607711,0.6086776343196435,0.6272131037721311,0.24014041464191027,0.5408674788751004,20150423,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0.06064556853745661,0.8840834004508618,0.6809536241768078,0.5936203095145698,0.6861465455489785,0.5676411744565277,0.6168284055607711,0.6086776343196435,0.6272131037721311,0.24014041464191027,0.5408674788751004,20150724,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0.06064556853745661,0.8840834004508618,0.6809536241768078,0.5936203095145698,0.6861465455489785,0.5676411744565277,0.6168284055607711,0.6086776343196435,0.6272131037721311,0.24014041464191027,0.5408674788751004,20151026,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0.07448255112545316,0.8838782996786154,0.5624187464035293,0.5771106103038048,0.6639430376224091,0.6752316379068193,0.6162214536185299,0.5876590625568497,0.6230191337301914,0.24061508509665958,0.5424861631645509,20150209,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0.07448255112545316,0.8838782996786154,0.5624187464035293,0.5771106103038048,0.6639430376224091,0.6752316379068193,0.6162214536185299,0.5876590625568497,0.6230191337301914,0.24061508509665958,0.5424861631645509,20150527,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0.07448255112545316,0.8838782996786154,0.5624187464035293,0.5771106103038048,0.6639430376224091,0.6752316379068193,0.6162214536185299,0.5876590625568497,0.6230191337301914,0.24061508509665958,0.5424861631645509,20150918,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0.07448255112545316,0.8838782996786154,0.5624187464035293,0.5771106103038048,0.6639430376224091,0.6752316379068193,0.6162214536185299,0.5876590625568497,0.6230191337301914,0.24061508509665958,0.5424861631645509,20151201,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0.045926629480943545,0.8835779649805423,0.8067789475927623,0.6234838803764006,0.6871066299115236,0.4690476694918141,0.6164597100751279,0.587801259746462,0.6292155437921555,0.24440977151832705,0.5483598185429325,20150120,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.045926629480943545,0.8835779649805423,0.8067789475927623,0.6234838803764006,0.6871066299115236,0.4690476694918141,0.6164597100751279,0.587801259746462,0.6292155437921555,0.24440977151832705,0.5483598185429325,20150416,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.045926629480943545,0.8835779649805423,0.8067789475927623,0.6234838803764006,0.6871066299115236,0.4690476694918141,0.6164597100751279,0.587801259746462,0.6292155437921555,0.24440977151832705,0.5483598185429325,20150601,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.045926629480943545,0.8835779649805423,0.8067789475927623,0.6234838803764006,0.6871066299115236,0.4690476694918141,0.6164597100751279,0.587801259746462,0.6292155437921555,0.24440977151832705,0.5483598185429325,20150717,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.045926629480943545,0.8835779649805423,0.8067789475927623,0.6234838803764006,0.6871066299115236,0.4690476694918141,0.6164597100751279,0.587801259746462,0.6292155437921555,0.24440977151832705,0.5483598185429325,20151019,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.10810898504213629,0.883703964022206,1.0,0.6397124161762271,0.693641321375035,0.3008816549639083,0.6164799705913715,0.5886130269173666,0.6270933137709331,0.24665729462471184,0.5511689215972081,20150324,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.10810898504213629,0.883703964022206,1.0,0.6397124161762271,0.693641321375035,0.3008816549639083,0.6164799705913715,0.5886130269173666,0.6270933137709331,0.24665729462471184,0.5511689215972081,20150514,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.10810898504213629,0.883703964022206,1.0,0.6397124161762271,0.693641321375035,0.3008816549639083,0.6164799705913715,0.5886130269173666,0.6270933137709331,0.24665729462471184,0.5511689215972081,20150915,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.10810898504213629,0.883703964022206,1.0,0.6397124161762271,0.693641321375035,0.3008816549639083,0.6164799705913715,0.5886130269173666,0.6270933137709331,0.24665729462471184,0.5511689215972081,20151127,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.22074279022709642,0.8836906504633057,0.6241006159289018,0.5960789445063759,0.6177541342046254,0.21766920954369046,0.6148466844050483,0.5862359821634846,0.6100525261005253,0.2185890909324557,0.5171190859194601,20150203,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.22074279022709642,0.8836906504633057,0.6241006159289018,0.5960789445063759,0.6177541342046254,0.21766920954369046,0.6148466844050483,0.5862359821634846,0.6100525261005253,0.2185890909324557,0.5171190859194601,20150220,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.22074279022709642,0.8836906504633057,0.6241006159289018,0.5960789445063759,0.6177541342046254,0.21766920954369046,0.6148466844050483,0.5862359821634846,0.6100525261005253,0.2185890909324557,0.5171190859194601,20150413,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.22074279022709642,0.8836906504633057,0.6241006159289018,0.5960789445063759,0.6177541342046254,0.21766920954369046,0.6148466844050483,0.5862359821634846,0.6100525261005253,0.2185890909324557,0.5171190859194601,20150710,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.22074279022709642,0.8836906504633057,0.6241006159289018,0.5960789445063759,0.6177541342046254,0.21766920954369046,0.6148466844050483,0.5862359821634846,0.6100525261005253,0.2185890909324557,0.5171190859194601,20151014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.02404290025042844,0.883874341593537,0.5164808934165939,0.5749221702602029,0.6598141545352673,0.4385368586280175,0.6160161813042383,0.5857173058463944,0.6220502537205026,0.24621903431200762,0.5505485447990487,20150320,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.02404290025042844,0.883874341593537,0.5164808934165939,0.5749221702602029,0.6598141545352673,0.4385368586280175,0.6160161813042383,0.5857173058463944,0.6220502537205026,0.24621903431200762,0.5505485447990487,20150508,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.02404290025042844,0.883874341593537,0.5164808934165939,0.5749221702602029,0.6598141545352673,0.4385368586280175,0.6160161813042383,0.5857173058463944,0.6220502537205026,0.24621903431200762,0.5505485447990487,20150729,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.02404290025042844,0.883874341593537,0.5164808934165939,0.5749221702602029,0.6598141545352673,0.4385368586280175,0.6160161813042383,0.5857173058463944,0.6220502537205026,0.24621903431200762,0.5505485447990487,20151102,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.12079263994053431,0.8835263299615644,0.5217237484282091,0.5938228398616799,0.6578261854692516,0.30336733065555144,0.6153709819671568,0.5866372539821091,0.6157338886573389,0.2665980049919376,0.6843909590253499,20150424,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.04924797725201242,0.883528608859034,0.9220183926173782,0.6119143149870603,0.6877811644661251,0.5624691383176396,0.6168293018986897,0.5887939713143502,0.6346735788467358,0.24574436385725834,0.5500380657163171,20150112,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.04924797725201242,0.883528608859034,0.9220183926173782,0.6119143149870603,0.6877811644661251,0.5624691383176396,0.6168293018986897,0.5887939713143502,0.6346735788467358,0.24574436385725834,0.5500380657163171,20150226,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.04924797725201242,0.883528608859034,0.9220183926173782,0.6119143149870603,0.6877811644661251,0.5624691383176396,0.6168293018986897,0.5887939713143502,0.6346735788467358,0.24574436385725834,0.5500380657163171,20150608,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.04924797725201242,0.883528608859034,0.9220183926173782,0.6119143149870603,0.6877811644661251,0.5624691383176396,0.6168293018986897,0.5887939713143502,0.6346735788467358,0.24574436385725834,0.5500380657163171,20150617,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.03813945531076429,0.8835599736847313,0.9078514950661751,0.6040646033185934,0.6678048189013475,0.5730926706800541,0.6162826068195685,0.5883587920291435,0.6270311912703119,0.2460816931144406,0.5494017495548513,20150821,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0.026438046245195697,0.886613756264719,0.7702031073506532,0.6025222211785876,0.670569180708564,0.39380794530331287,0.6173813203505709,0.5859575945844095,0.6199939411999394,0.24388423395336772,0.5465553148338846,20150312,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,0.026438046245195697,0.886613756264719,0.7702031073506532,0.6025222211785876,0.670569180708564,0.39380794530331287,0.6173813203505709,0.5859575945844095,0.6199939411999394,0.24388423395336772,0.5465553148338846,20150428,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,0.026438046245195697,0.886613756264719,0.7702031073506532,0.6025222211785876,0.670569180708564,0.39380794530331287,0.6173813203505709,0.5859575945844095,0.6199939411999394,0.24388423395336772,0.5465553148338846,20150512,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,0.026438046245195697,0.886613756264719,0.7702031073506532,0.6025222211785876,0.670569180708564,0.39380794530331287,0.6173813203505709,0.5859575945844095,0.6199939411999394,0.24388423395336772,0.5465553148338846,20151105,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.06064556853745661,0.8840834004508618,0.6809536241768078,0.5936203095145698,0.6861465455489785,0.5676411744565277,0.6168284055607711,0.6086776343196435,0.6272131037721311,0.24014041464191027,0.5408674788751004,20150326,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,0.06064556853745661,0.8840834004508618,0.6809536241768078,0.5936203095145698,0.6861465455489785,0.5676411744565277,0.6168284055607711,0.6086776343196435,0.6272131037721311,0.24014041464191027,0.5408674788751004,20150521,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.1429860863255452,0.8838231263714614,0.809063106071908,0.5865708321695434,0.6679784193091586,0.3891588445635278,0.615761358992573,0.5876885151194213,0.6191261236912613,0.24605866905402973,0.550295612270793,20150619,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,0.09144030275589275,0.8834935858031883,0.5541441998252381,0.5727423813984759,0.6616589545092824,0.7189369419534548,0.6158262888369146,0.5869849289133268,0.6221806037218061,0.26193402642894414,0.576543549067023,20150820,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,0.04353148348617629,0.8849005051356152,0.5845809978474457,0.5663100731889986,0.6561896744495677,0.8435105333588844,0.6160492911524725,0.5871563987961469,0.6182451886824519,0.24632612296508136,0.5479919548160996,20150422,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,0.07448255112545316,0.8838782996786154,0.5624187464035293,0.5771106103038048,0.6639430376224091,0.6752316379068193,0.6162214536185299,0.5876590625568497,0.6230191337301914,0.24061508509665958,0.5424861631645509,20150825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0.045926629480943545,0.8835779649805423,0.8067789475927623,0.6234838803764006,0.6871066299115236,0.4690476694918141,0.6164597100751279,0.587801259746462,0.6292155437921555,0.24440977151832705,0.5483598185429325,20150522,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,0.045926629480943545,0.8835779649805423,0.8067789475927623,0.6234838803764006,0.6871066299115236,0.4690476694918141,0.6164597100751279,0.587801259746462,0.6292155437921555,0.24440977151832705,0.5483598185429325,20151125,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,0.045926629480943545,0.8835779649805423,0.8067789475927623,0.6234838803764006,0.6871066299115236,0.4690476694918141,0.6164597100751279,0.587801259746462,0.6292155437921555,0.24440977151832705,0.5483598185429325,20150730,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.045926629480943545,0.8835779649805423,0.8067789475927623,0.6234838803764006,0.6871066299115236,0.4690476694918141,0.6164597100751279,0.587801259746462,0.6292155437921555,0.24440977151832705,0.5483598185429325,20151123,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.045926629480943545,0.8835779649805423,0.8067789475927623,0.6234838803764006,0.6871066299115236,0.4690476694918141,0.6164597100751279,0.587801259746462,0.6292155437921555,0.24440977151832705,0.5483598185429325,20151130,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2,0.026438046245195697,0.886613756264719,0.7702031073506532,0.6025222211785876,0.670569180708564,0.39380794530331287,0.6173813203505709,0.5859575945844095,0.6199939411999394,0.24388423395336772,0.5465553148338846,20150924,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,0.031423017588984685,0.8838778199107271,0.5018579101042178,0.5641852811263345,0.6564898880521766,0.7953632655078839,0.6153108234825887,0.586590082195698,0.6149666386496664,0.23547831013034565,0.5388998064206272,20150106,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0.031423017588984685,0.8838778199107271,0.5018579101042178,0.5641852811263345,0.6564898880521766,0.7953632655078839,0.6153108234825887,0.586590082195698,0.6149666386496664,0.23547831013034565,0.5388998064206272,20150331,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0.031423017588984685,0.8838778199107271,0.5018579101042178,0.5641852811263345,0.6564898880521766,0.7953632655078839,0.6153108234825887,0.586590082195698,0.6149666386496664,0.23547831013034565,0.5388998064206272,20150622,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0.025334863237753635,0.8838574297754745,0.5119360201189233,0.5667702851676722,0.656577870820168,0.7962836978210865,0.6160032554555963,0.5873685442532387,0.621611601216116,0.25484930886321916,0.5536000939583522,20150930,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,0.011462484403529006,0.8841578244445336,0.7293349459730185,0.5782497855742779,0.6589444180688854,0.531710103527898,0.6157449352398586,0.5869234596039972,0.6182611111826112,0.24498778252329248,0.5505762289563703,20150108,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0.011462484403529006,0.8841578244445336,0.7293349459730185,0.5782497855742779,0.6589444180688854,0.531710103527898,0.6157449352398586,0.5869234596039972,0.6182611111826112,0.24498778252329248,0.5505762289563703,20150506,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.011462484403529006,0.8841578244445336,0.7293349459730185,0.5782497855742779,0.6589444180688854,0.531710103527898,0.6157449352398586,0.5869234596039972,0.6182611111826112,0.24498778252329248,0.5505762289563703,20150813,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.011462484403529006,0.8841578244445336,0.7293349459730185,0.5782497855742779,0.6589444180688854,0.531710103527898,0.6157449352398586,0.5869234596039972,0.6182611111826112,0.24498778252329248,0.5505762289563703,20151106,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.06053053073721531,0.8835927178431074,0.8369546684853264,0.6094885853834575,0.6887011993249609,0.4488022832695064,0.6165936688701458,0.5898929856762496,0.6308663688086638,0.24579656957563178,0.5560174242408354,20150127,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0.06053053073721531,0.8835927178431074,0.8369546684853264,0.6094885853834575,0.6887011993249609,0.4488022832695064,0.6165936688701458,0.5898929856762496,0.6308663688086638,0.24579656957563178,0.5560174242408354,20150416,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0.06053053073721531,0.8835927178431074,0.8369546684853264,0.6094885853834575,0.6887011993249609,0.4488022832695064,0.6165936688701458,0.5898929856762496,0.6308663688086638,0.24579656957563178,0.5560174242408354,20150716,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0.06053053073721531,0.8835927178431074,0.8369546684853264,0.6094885853834575,0.6887011993249609,0.4488022832695064,0.6165936688701458,0.5898929856762496,0.6308663688086638,0.24579656957563178,0.5560174242408354,20150914,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0.06053053073721531,0.8835927178431074,0.8369546684853264,0.6094885853834575,0.6887011993249609,0.4488022832695064,0.6165936688701458,0.5898929856762496,0.6308663688086638,0.24579656957563178,0.5560174242408354,20151015,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0.09158483742799077,0.8834549644881805,0.6783710918352124,0.5674154161589247,0.6574572254744486,0.7371379773587161,0.6155659081370595,0.5868166381169367,0.6186555436865555,0.24530583582292143,0.5513518048183018,20150107,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.09158483742799077,0.8834549644881805,0.6783710918352124,0.5674154161589247,0.6574572254744486,0.7371379773587161,0.6155659081370595,0.5868166381169367,0.6186555436865555,0.24530583582292143,0.5513518048183018,20150526,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.09158483742799077,0.8834549644881805,0.6783710918352124,0.5674154161589247,0.6574572254744486,0.7371379773587161,0.6155659081370595,0.5868166381169367,0.6186555436865555,0.24530583582292143,0.5513518048183018,20150824,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
